,artist_name,artist_id,album_id,album_name,release_date,total_tracks,album_type,followers,genres,name,popularity,spotify_url,acousticness,danceability,duration_ms,energy,explicit,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_id,track_name,track_number,valence
3124,Next,2MGT7CYlixSPxAnnkhLpaA,7hZCQWhRcrmJMgCOdHfVm5,Welcome II Nextasy,2000-06-20,15,album,1202163,"boy band, contemporary r&b, minneapolis sound, new jack swing, r&b, urban contemporary",Next,55,https://open.spotify.com/artist/2MGT7CYlixSPxAnnkhLpaA,0.0227,0.861,225533,0.592,True,1.37e-06,2,0.0237,-7.083,1,0.403,90.018,4,54mEyOL9DbvNdVz6kX3aJj,Jerk (feat. 50 Cent) - Club Mix,7,0.903
3125,Next,2MGT7CYlixSPxAnnkhLpaA,7hZCQWhRcrmJMgCOdHfVm5,Welcome II Nextasy,2000-06-20,15,album,1202163,"boy band, contemporary r&b, minneapolis sound, new jack swing, r&b, urban contemporary",Next,55,https://open.spotify.com/artist/2MGT7CYlixSPxAnnkhLpaA,0.326,0.472,278506,0.552,True,0.0,0,0.38,-8.891,0,0.312,112.663,4,3VxJxXCXPHwmO0jABf8R2L,Call On Me,8,0.356
3126,Next,2MGT7CYlixSPxAnnkhLpaA,7hZCQWhRcrmJMgCOdHfVm5,Welcome II Nextasy,2000-06-20,15,album,1202163,"boy band, contemporary r&b, minneapolis sound, new jack swing, r&b, urban contemporary",Next,55,https://open.spotify.com/artist/2MGT7CYlixSPxAnnkhLpaA,0.0144,0.773,259333,0.725,True,0.00235,4,0.0679,-6.746,0,0.0609,143.964,4,4DlFUDtQQqo8whMtwQYaV8,Shorty,9,0.957
3127,Next,2MGT7CYlixSPxAnnkhLpaA,7hZCQWhRcrmJMgCOdHfVm5,Welcome II Nextasy,2000-06-20,15,album,1202163,"boy band, contemporary r&b, minneapolis sound, new jack swing, r&b, urban contemporary",Next,55,https://open.spotify.com/artist/2MGT7CYlixSPxAnnkhLpaA,0.249,0.722,37933,0.403,True,0.0,9,0.316,-9.648,1,0.189,113.645,4,2Jwmt2nwi3dSPG2wGEbSjv,Minnesnowta - Interlude/Dirty Version,10,0.78
3128,Next,2MGT7CYlixSPxAnnkhLpaA,7hZCQWhRcrmJMgCOdHfVm5,Welcome II Nextasy,2000-06-20,15,album,1202163,"boy band, contemporary r&b, minneapolis sound, new jack swing, r&b, urban contemporary",Next,55,https://open.spotify.com/artist/2MGT7CYlixSPxAnnkhLpaA,0.152,0.782,289760,0.506,True,0.0,10,0.0723,-7.015,1,0.0367,106.034,4,5iQZLySX5XZejGtJQrn2g5,Let's Make A Movie,11,0.782
3129,Next,2MGT7CYlixSPxAnnkhLpaA,7hZCQWhRcrmJMgCOdHfVm5,Welcome II Nextasy,2000-06-20,15,album,1202163,"boy band, contemporary r&b, minneapolis sound, new jack swing, r&b, urban contemporary",Next,55,https://open.spotify.com/artist/2MGT7CYlixSPxAnnkhLpaA,0.426,0.733,240706,0.539,True,0.0,9,0.154,-6.301,1,0.0297,98.054,4,6Ee2tlreCJAWUg5Z2xiyWv,My Everything,12,0.557
3130,Next,2MGT7CYlixSPxAnnkhLpaA,7hZCQWhRcrmJMgCOdHfVm5,Welcome II Nextasy,2000-06-20,15,album,1202163,"boy band, contemporary r&b, minneapolis sound, new jack swing, r&b, urban contemporary",Next,55,https://open.spotify.com/artist/2MGT7CYlixSPxAnnkhLpaA,0.0556,0.694,305400,0.548,True,0.0,7,0.0756,-6.677,1,0.0335,113.969,4,3BFh6cQyYrfrvGTGQARYp6,Splash,13,0.182
3131,Next,2MGT7CYlixSPxAnnkhLpaA,7hZCQWhRcrmJMgCOdHfVm5,Welcome II Nextasy,2000-06-20,15,album,1202163,"boy band, contemporary r&b, minneapolis sound, new jack swing, r&b, urban contemporary",Next,55,https://open.spotify.com/artist/2MGT7CYlixSPxAnnkhLpaA,0.136,0.857,240026,0.365,True,0.0,7,0.148,-8.571,0,0.0492,112.041,4,4ZUizoVo7AuHfuCtms9xk4,Banned From TV,14,0.805
3132,Next,2MGT7CYlixSPxAnnkhLpaA,7hZCQWhRcrmJMgCOdHfVm5,Welcome II Nextasy,2000-06-20,15,album,1202163,"boy band, contemporary r&b, minneapolis sound, new jack swing, r&b, urban contemporary",Next,55,https://open.spotify.com/artist/2MGT7CYlixSPxAnnkhLpaA,0.000906,0.884,224293,0.659,True,9.7e-06,7,0.149,-6.432,1,0.0699,98.02,4,1tdox2fdYYRFI1MSwXu1pH,Oh No No (feat. Red Rat & Reneé Neufville),15,0.663
3133,Next,2MGT7CYlixSPxAnnkhLpaA,3Pmonb2UZ9zckdh5S5ibVm,Rated Next,1997-09-30,18,album,1202163,"boy band, contemporary r&b, minneapolis sound, new jack swing, r&b, urban contemporary",Next,55,https://open.spotify.com/artist/2MGT7CYlixSPxAnnkhLpaA,0.47,0.315,58626,0.216,True,3.77e-05,1,0.235,-19.894,0,0.045,122.732,4,67cvJhLjWlXNkcO0VCJ0y2,Intro,1,0.512
3134,Next,2MGT7CYlixSPxAnnkhLpaA,3Pmonb2UZ9zckdh5S5ibVm,Rated Next,1997-09-30,18,album,1202163,"boy band, contemporary r&b, minneapolis sound, new jack swing, r&b, urban contemporary",Next,55,https://open.spotify.com/artist/2MGT7CYlixSPxAnnkhLpaA,0.0118,0.847,259440,0.402,True,0.0,7,0.283,-9.952,1,0.0641,99.693,4,5IFCyWplye09HytIP80RCF,Too Close,2,0.752
3135,Next,2MGT7CYlixSPxAnnkhLpaA,3Pmonb2UZ9zckdh5S5ibVm,Rated Next,1997-09-30,18,album,1202163,"boy band, contemporary r&b, minneapolis sound, new jack swing, r&b, urban contemporary",Next,55,https://open.spotify.com/artist/2MGT7CYlixSPxAnnkhLpaA,0.0972,0.735,296400,0.441,True,0.0,1,0.0967,-8.412,0,0.0407,108.015,4,6fRLVZ4jKzuqyDPlIdbq9q,Butta Love,3,0.591
3136,Next,2MGT7CYlixSPxAnnkhLpaA,3Pmonb2UZ9zckdh5S5ibVm,Rated Next,1997-09-30,18,album,1202163,"boy band, contemporary r&b, minneapolis sound, new jack swing, r&b, urban contemporary",Next,55,https://open.spotify.com/artist/2MGT7CYlixSPxAnnkhLpaA,0.682,0.454,139400,0.27,False,0.00767,5,0.209,-10.884,0,0.0281,54.312,5,7jtu7v23zzkLqiTOijkCD3,My Place (Interlude),4,0.0686
3137,Next,2MGT7CYlixSPxAnnkhLpaA,3Pmonb2UZ9zckdh5S5ibVm,Rated Next,1997-09-30,18,album,1202163,"boy band, contemporary r&b, minneapolis sound, new jack swing, r&b, urban contemporary",Next,55,https://open.spotify.com/artist/2MGT7CYlixSPxAnnkhLpaA,0.0581,0.809,251133,0.455,False,0.0,9,0.235,-7.647,0,0.0667,132.003,4,2pniQs350i9busRD8ZEj8q,Cozy,5,0.671
3138,Next,2MGT7CYlixSPxAnnkhLpaA,3Pmonb2UZ9zckdh5S5ibVm,Rated Next,1997-09-30,18,album,1202163,"boy band, contemporary r&b, minneapolis sound, new jack swing, r&b, urban contemporary",Next,55,https://open.spotify.com/artist/2MGT7CYlixSPxAnnkhLpaA,0.0763,0.774,272626,0.568,False,0.0,3,0.108,-10.304,0,0.0863,89.61,4,4kdV9poBYEARJRUCfFHFtT,Penetration (feat. Naughty By Nature),6,0.854
3139,Next,2MGT7CYlixSPxAnnkhLpaA,3Pmonb2UZ9zckdh5S5ibVm,Rated Next,1997-09-30,18,album,1202163,"boy band, contemporary r&b, minneapolis sound, new jack swing, r&b, urban contemporary",Next,55,https://open.spotify.com/artist/2MGT7CYlixSPxAnnkhLpaA,0.707,0.42,127440,0.0773,False,8.13e-06,10,0.116,-16.789,1,0.033,66.992,3,0IejcosFESDGrDCkAeMoUs,You Are My High - Interlude,7,0.101
3140,Next,2MGT7CYlixSPxAnnkhLpaA,3Pmonb2UZ9zckdh5S5ibVm,Rated Next,1997-09-30,18,album,1202163,"boy band, contemporary r&b, minneapolis sound, new jack swing, r&b, urban contemporary",Next,55,https://open.spotify.com/artist/2MGT7CYlixSPxAnnkhLpaA,0.506,0.578,254200,0.447,True,0.0,9,0.308,-10.49,0,0.0682,170.775,4,6zZJkvtu3N9GhbSQdVzsKT,I Still Love You,8,0.783
3141,Next,2MGT7CYlixSPxAnnkhLpaA,3Pmonb2UZ9zckdh5S5ibVm,Rated Next,1997-09-30,18,album,1202163,"boy band, contemporary r&b, minneapolis sound, new jack swing, r&b, urban contemporary",Next,55,https://open.spotify.com/artist/2MGT7CYlixSPxAnnkhLpaA,0.0975,0.744,304773,0.34,False,0.0,1,0.0735,-7.981,1,0.0385,111.423,4,7tHRedyQaP6xDpMXQyTz2h,"Stop, Drop & Roll",9,0.218
3142,Next,2MGT7CYlixSPxAnnkhLpaA,3Pmonb2UZ9zckdh5S5ibVm,Rated Next,1997-09-30,18,album,1202163,"boy band, contemporary r&b, minneapolis sound, new jack swing, r&b, urban contemporary",Next,55,https://open.spotify.com/artist/2MGT7CYlixSPxAnnkhLpaA,0.465,0.656,271733,0.469,False,0.0,10,0.335,-9.916,0,0.106,146.453,4,7y8owvCVAVpviah2Q4XmgF,Represent Me,10,0.768
3143,Next,2MGT7CYlixSPxAnnkhLpaA,3Pmonb2UZ9zckdh5S5ibVm,Rated Next,1997-09-30,18,album,1202163,"boy band, contemporary r&b, minneapolis sound, new jack swing, r&b, urban contemporary",Next,55,https://open.spotify.com/artist/2MGT7CYlixSPxAnnkhLpaA,0.331,0.754,298906,0.4,False,0.0,6,0.0526,-8.707,1,0.151,82.09,4,4OuVzOPdWH2q6H79rfmB7x,Next Experience (feat. Adina Howard & Castro),11,0.775
3144,Next,2MGT7CYlixSPxAnnkhLpaA,3Pmonb2UZ9zckdh5S5ibVm,Rated Next,1997-09-30,18,album,1202163,"boy band, contemporary r&b, minneapolis sound, new jack swing, r&b, urban contemporary",Next,55,https://open.spotify.com/artist/2MGT7CYlixSPxAnnkhLpaA,0.0664,0.738,228466,0.446,False,0.00144,1,0.0461,-10.868,1,0.115,86.744,4,3MMQQxOjeeAv0q1P0uoi1G,Problems (feat. Coffee Brown),12,0.593
3145,Next,2MGT7CYlixSPxAnnkhLpaA,3Pmonb2UZ9zckdh5S5ibVm,Rated Next,1997-09-30,18,album,1202163,"boy band, contemporary r&b, minneapolis sound, new jack swing, r&b, urban contemporary",Next,55,https://open.spotify.com/artist/2MGT7CYlixSPxAnnkhLpaA,0.242,0.799,342693,0.478,False,0.00016,4,0.0945,-9.606,0,0.0574,118.728,4,3o3jOnsHCDNe2etAx6TK5v,Do You Think About Me,13,0.515
3146,Next,2MGT7CYlixSPxAnnkhLpaA,3Pmonb2UZ9zckdh5S5ibVm,Rated Next,1997-09-30,18,album,1202163,"boy band, contemporary r&b, minneapolis sound, new jack swing, r&b, urban contemporary",Next,55,https://open.spotify.com/artist/2MGT7CYlixSPxAnnkhLpaA,0.697,0.494,117533,0.313,False,0.0,0,0.0985,-12.405,1,0.362,129.409,5,0NGWLmh4NO7LG6s5kTf5o1,Admit The Rat (Interlude),14,0.577
3147,Next,2MGT7CYlixSPxAnnkhLpaA,3Pmonb2UZ9zckdh5S5ibVm,Rated Next,1997-09-30,18,album,1202163,"boy band, contemporary r&b, minneapolis sound, new jack swing, r&b, urban contemporary",Next,55,https://open.spotify.com/artist/2MGT7CYlixSPxAnnkhLpaA,0.165,0.657,273440,0.491,False,0.0,11,0.044,-8.976,0,0.127,128.775,4,6HdDmy77p9RkR48FsNkpOB,Sexitude,15,0.648
3148,Next,2MGT7CYlixSPxAnnkhLpaA,3Pmonb2UZ9zckdh5S5ibVm,Rated Next,1997-09-30,18,album,1202163,"boy band, contemporary r&b, minneapolis sound, new jack swing, r&b, urban contemporary",Next,55,https://open.spotify.com/artist/2MGT7CYlixSPxAnnkhLpaA,0.124,0.756,312706,0.403,False,1.56e-05,1,0.248,-9.904,1,0.0452,122.094,4,4lzxK4PqsmMRW2iu2M31rW,Taste So Good,16,0.7
3149,Next,2MGT7CYlixSPxAnnkhLpaA,3Pmonb2UZ9zckdh5S5ibVm,Rated Next,1997-09-30,18,album,1202163,"boy band, contemporary r&b, minneapolis sound, new jack swing, r&b, urban contemporary",Next,55,https://open.spotify.com/artist/2MGT7CYlixSPxAnnkhLpaA,0.069,0.727,321493,0.533,False,0.0,3,0.0425,-10.75,0,0.0778,128.754,5,71kwpnVNQwRbvqQxUdM4BP,Phone Sex,17,0.364
3150,Next,2MGT7CYlixSPxAnnkhLpaA,3Pmonb2UZ9zckdh5S5ibVm,Rated Next,1997-09-30,18,album,1202163,"boy band, contemporary r&b, minneapolis sound, new jack swing, r&b, urban contemporary",Next,55,https://open.spotify.com/artist/2MGT7CYlixSPxAnnkhLpaA,0.208,0.816,237733,0.443,False,0.0,5,0.112,-10.499,0,0.15,93.077,4,4F0mKnoh84XjgIKfSnqVjd,Rock On,18,0.788
3151,Ozan Doğulu,6xLv41SHPrVVfvyGd1M7ut,2g6cS15YkI8dDgxQBIHEHI,130 BPM Kreşendo,2019-06-17,13,album,390114,"karadeniz pop, turkish pop",Ozan Doğulu,59,https://open.spotify.com/artist/6xLv41SHPrVVfvyGd1M7ut,0.00348,0.704,208724,0.822,False,1.49e-06,7,0.38,-4.267,0,0.0463,125.006,4,0yPsTkVomlcPWW8DiKobBk,Yalnızlık Fm - Dance,1,0.771
3152,Ozan Doğulu,6xLv41SHPrVVfvyGd1M7ut,2g6cS15YkI8dDgxQBIHEHI,130 BPM Kreşendo,2019-06-17,13,album,390114,"karadeniz pop, turkish pop",Ozan Doğulu,59,https://open.spotify.com/artist/6xLv41SHPrVVfvyGd1M7ut,0.00912,0.783,204191,0.768,False,0.00179,11,0.0777,-5.082,0,0.121,125.042,4,4bk1ashUZ0M9lOaJtLi0S8,Gerçek Şu ki,2,0.811
3153,Ozan Doğulu,6xLv41SHPrVVfvyGd1M7ut,2g6cS15YkI8dDgxQBIHEHI,130 BPM Kreşendo,2019-06-17,13,album,390114,"karadeniz pop, turkish pop",Ozan Doğulu,59,https://open.spotify.com/artist/6xLv41SHPrVVfvyGd1M7ut,0.198,0.673,198615,0.836,False,0.0,7,0.883,-4.948,1,0.0509,127.029,4,3uM8njocUYBwvAr2Mwpx06,Ne Zamandır,3,0.546
3154,Ozan Doğulu,6xLv41SHPrVVfvyGd1M7ut,2g6cS15YkI8dDgxQBIHEHI,130 BPM Kreşendo,2019-06-17,13,album,390114,"karadeniz pop, turkish pop",Ozan Doğulu,59,https://open.spotify.com/artist/6xLv41SHPrVVfvyGd1M7ut,0.146,0.695,199823,0.804,False,3.15e-06,11,0.0516,-4.955,0,0.0372,159.974,4,4bHXWgyAUbIlIIBVhM3w97,40 Asırlık,4,0.851
3155,Ozan Doğulu,6xLv41SHPrVVfvyGd1M7ut,2g6cS15YkI8dDgxQBIHEHI,130 BPM Kreşendo,2019-06-17,13,album,390114,"karadeniz pop, turkish pop",Ozan Doğulu,59,https://open.spotify.com/artist/6xLv41SHPrVVfvyGd1M7ut,0.0038,0.787,177889,0.929,False,0.0,11,0.0456,-4.858,0,0.0575,123.098,4,277ve83eD9emPUGirHLjVh,Deli Fişek,5,0.706
3156,Ozan Doğulu,6xLv41SHPrVVfvyGd1M7ut,2g6cS15YkI8dDgxQBIHEHI,130 BPM Kreşendo,2019-06-17,13,album,390114,"karadeniz pop, turkish pop",Ozan Doğulu,59,https://open.spotify.com/artist/6xLv41SHPrVVfvyGd1M7ut,0.0796,0.523,186141,0.743,False,5.33e-05,10,0.273,-4.942,0,0.213,79.405,4,25wD92yBr6dxARDufAf1J4,Çukur Benim,6,0.2
3157,Ozan Doğulu,6xLv41SHPrVVfvyGd1M7ut,2g6cS15YkI8dDgxQBIHEHI,130 BPM Kreşendo,2019-06-17,13,album,390114,"karadeniz pop, turkish pop",Ozan Doğulu,59,https://open.spotify.com/artist/6xLv41SHPrVVfvyGd1M7ut,0.0563,0.501,189980,0.598,False,0.0,7,0.131,-4.963,0,0.033,87.772,4,0vmiX6gqVGC62jdjdW7tLv,Yanar,7,0.306
3158,Ozan Doğulu,6xLv41SHPrVVfvyGd1M7ut,2g6cS15YkI8dDgxQBIHEHI,130 BPM Kreşendo,2019-06-17,13,album,390114,"karadeniz pop, turkish pop",Ozan Doğulu,59,https://open.spotify.com/artist/6xLv41SHPrVVfvyGd1M7ut,0.0674,0.785,180000,0.794,False,0.00959,10,0.365,-5.139,0,0.0843,97.024,4,6PipDyC28aHbPiyIES8ag9,Dedikodu,8,0.483
3159,Ozan Doğulu,6xLv41SHPrVVfvyGd1M7ut,2g6cS15YkI8dDgxQBIHEHI,130 BPM Kreşendo,2019-06-17,13,album,390114,"karadeniz pop, turkish pop",Ozan Doğulu,59,https://open.spotify.com/artist/6xLv41SHPrVVfvyGd1M7ut,0.00342,0.736,202903,0.854,False,0.000819,5,0.113,-4.47,1,0.055,129.972,4,6ZrvGA8baZUcYv76B7Xbtg,Vur,9,0.6
3160,Ozan Doğulu,6xLv41SHPrVVfvyGd1M7ut,2g6cS15YkI8dDgxQBIHEHI,130 BPM Kreşendo,2019-06-17,13,album,390114,"karadeniz pop, turkish pop",Ozan Doğulu,59,https://open.spotify.com/artist/6xLv41SHPrVVfvyGd1M7ut,0.00418,0.754,180954,0.828,False,0.0002,9,0.0681,-5.034,0,0.0381,107.988,4,4U67oenOUoEz0te7GkpY0H,Elizabeth,10,0.503
3161,Ozan Doğulu,6xLv41SHPrVVfvyGd1M7ut,2g6cS15YkI8dDgxQBIHEHI,130 BPM Kreşendo,2019-06-17,13,album,390114,"karadeniz pop, turkish pop",Ozan Doğulu,59,https://open.spotify.com/artist/6xLv41SHPrVVfvyGd1M7ut,0.142,0.68,219694,0.757,False,0.000375,2,0.0733,-5.996,0,0.0394,129.955,4,7pElpvmOnabQlwzgxufcVf,Yok De,11,0.371
3162,Ozan Doğulu,6xLv41SHPrVVfvyGd1M7ut,2g6cS15YkI8dDgxQBIHEHI,130 BPM Kreşendo,2019-06-17,13,album,390114,"karadeniz pop, turkish pop",Ozan Doğulu,59,https://open.spotify.com/artist/6xLv41SHPrVVfvyGd1M7ut,0.00754,0.765,199257,0.85,False,4.35e-06,6,0.15,-4.857,0,0.0469,125.005,4,325QBorKkLMUdLOAzgILC5,Allah Göstersin,12,0.746
3163,Ozan Doğulu,6xLv41SHPrVVfvyGd1M7ut,2g6cS15YkI8dDgxQBIHEHI,130 BPM Kreşendo,2019-06-17,13,album,390114,"karadeniz pop, turkish pop",Ozan Doğulu,59,https://open.spotify.com/artist/6xLv41SHPrVVfvyGd1M7ut,0.402,0.575,218203,0.663,False,0.0,7,0.3,-4.862,0,0.0387,114.98,4,0EUOllFKU4WKSc9bzNp4qP,Yalnızlık Fm,13,0.522
3164,Ozan Doğulu,6xLv41SHPrVVfvyGd1M7ut,2YS3khuycfVxtVjn43sta2,130 Bpm Forte,2017-06-28,11,album,390114,"karadeniz pop, turkish pop",Ozan Doğulu,59,https://open.spotify.com/artist/6xLv41SHPrVVfvyGd1M7ut,0.0016,0.759,227847,0.866,False,4.05e-06,1,0.208,-4.739,0,0.0374,127.998,4,0kNTkE8gYpwmaTxBMqYUQM,Kulüp,1,0.244
3165,Ozan Doğulu,6xLv41SHPrVVfvyGd1M7ut,2YS3khuycfVxtVjn43sta2,130 Bpm Forte,2017-06-28,11,album,390114,"karadeniz pop, turkish pop",Ozan Doğulu,59,https://open.spotify.com/artist/6xLv41SHPrVVfvyGd1M7ut,0.0341,0.675,200607,0.894,False,0.0,10,0.382,-4.238,0,0.041,96.997,4,19p8wLIWSoakha1Tx5Bwus,Hey,2,0.736
3166,Ozan Doğulu,6xLv41SHPrVVfvyGd1M7ut,2YS3khuycfVxtVjn43sta2,130 Bpm Forte,2017-06-28,11,album,390114,"karadeniz pop, turkish pop",Ozan Doğulu,59,https://open.spotify.com/artist/6xLv41SHPrVVfvyGd1M7ut,0.263,0.794,185409,0.864,False,0.0,2,0.185,-5.323,1,0.0519,100.973,4,7M1I8QYIBSqqABDHA6V0At,Sayın Seyirciler,3,0.443
3167,Ozan Doğulu,6xLv41SHPrVVfvyGd1M7ut,2YS3khuycfVxtVjn43sta2,130 Bpm Forte,2017-06-28,11,album,390114,"karadeniz pop, turkish pop",Ozan Doğulu,59,https://open.spotify.com/artist/6xLv41SHPrVVfvyGd1M7ut,0.0206,0.719,198583,0.717,False,0.133,1,0.0323,-6.656,0,0.063,100.027,4,5Ip75FsigkQ2w5oJMqbIjT,Sarı Çizmeli Mehmet Ağa,4,0.407
3168,Ozan Doğulu,6xLv41SHPrVVfvyGd1M7ut,2YS3khuycfVxtVjn43sta2,130 Bpm Forte,2017-06-28,11,album,390114,"karadeniz pop, turkish pop",Ozan Doğulu,59,https://open.spotify.com/artist/6xLv41SHPrVVfvyGd1M7ut,0.0118,0.821,226664,0.848,False,0.00192,9,0.102,-4.078,0,0.053,129.033,4,2vapHS6Osx5Qyr1IkQLddF,Eleman,5,0.4
3169,Ozan Doğulu,6xLv41SHPrVVfvyGd1M7ut,2YS3khuycfVxtVjn43sta2,130 Bpm Forte,2017-06-28,11,album,390114,"karadeniz pop, turkish pop",Ozan Doğulu,59,https://open.spotify.com/artist/6xLv41SHPrVVfvyGd1M7ut,0.0369,0.757,212137,0.751,False,1.02e-06,7,0.135,-5.209,0,0.0409,125.988,4,676TEBlLha0alAX6KxAPRS,Derdim Çok,6,0.695
3170,Ozan Doğulu,6xLv41SHPrVVfvyGd1M7ut,2YS3khuycfVxtVjn43sta2,130 Bpm Forte,2017-06-28,11,album,390114,"karadeniz pop, turkish pop",Ozan Doğulu,59,https://open.spotify.com/artist/6xLv41SHPrVVfvyGd1M7ut,0.00706,0.705,228470,0.787,False,0.00386,2,0.339,-6.452,1,0.0443,120.008,4,4YFewQ42nru0qM8onx7dDe,Sebebim Aşk,7,0.572
3171,Ozan Doğulu,6xLv41SHPrVVfvyGd1M7ut,2YS3khuycfVxtVjn43sta2,130 Bpm Forte,2017-06-28,11,album,390114,"karadeniz pop, turkish pop",Ozan Doğulu,59,https://open.spotify.com/artist/6xLv41SHPrVVfvyGd1M7ut,0.0316,0.721,219594,0.877,False,0.0,11,0.266,-3.89,0,0.0789,129.958,4,2v14AB4uUoWMjnNnlQJRJC,Uzun Lafın Kısası,8,0.721
3172,Ozan Doğulu,6xLv41SHPrVVfvyGd1M7ut,2YS3khuycfVxtVjn43sta2,130 Bpm Forte,2017-06-28,11,album,390114,"karadeniz pop, turkish pop",Ozan Doğulu,59,https://open.spotify.com/artist/6xLv41SHPrVVfvyGd1M7ut,0.0572,0.649,190165,0.747,False,0.0,4,0.18,-3.897,0,0.0843,124.93,4,7uYFsRPqCTLIwSgWz4SEXH,Yağmur,9,0.6
3173,Ozan Doğulu,6xLv41SHPrVVfvyGd1M7ut,2YS3khuycfVxtVjn43sta2,130 Bpm Forte,2017-06-28,11,album,390114,"karadeniz pop, turkish pop",Ozan Doğulu,59,https://open.spotify.com/artist/6xLv41SHPrVVfvyGd1M7ut,0.0229,0.776,291948,0.869,False,2.08e-06,9,0.0926,-5.651,1,0.203,127.994,4,1FZzaoTWiMZgBkgd0cMSEX,Kulüp - Dj Eyup Remix,10,0.498
3174,Ozan Doğulu,6xLv41SHPrVVfvyGd1M7ut,2YS3khuycfVxtVjn43sta2,130 Bpm Forte,2017-06-28,11,album,390114,"karadeniz pop, turkish pop",Ozan Doğulu,59,https://open.spotify.com/artist/6xLv41SHPrVVfvyGd1M7ut,0.00787,0.771,264082,0.869,False,0.000187,11,0.417,-6.03,0,0.0922,130.005,4,1AKTJVynUWbVCmks1gOHvP,Uzun Lafın Kısası - Dj Eyup Remix,11,0.582
3175,Ozan Doğulu,6xLv41SHPrVVfvyGd1M7ut,2GirUCzXKr40uwERlCGuTm,130 BPM Moderato,2014-07-14,13,album,390114,"karadeniz pop, turkish pop",Ozan Doğulu,59,https://open.spotify.com/artist/6xLv41SHPrVVfvyGd1M7ut,0.0132,0.656,369565,0.521,False,0.000348,0,0.387,-8.242,0,0.0411,135.003,4,0ZLbDBByEOmMCLMqdwsJT6,İstanbul İstanbul Olalı,1,0.225
3176,Ozan Doğulu,6xLv41SHPrVVfvyGd1M7ut,2GirUCzXKr40uwERlCGuTm,130 BPM Moderato,2014-07-14,13,album,390114,"karadeniz pop, turkish pop",Ozan Doğulu,59,https://open.spotify.com/artist/6xLv41SHPrVVfvyGd1M7ut,0.0182,0.7,250976,0.709,False,2.12e-06,10,0.118,-6.657,0,0.0637,129.959,4,4G6pKQGqqG9tVMf30rBoad,Harika,2,0.566
3177,Ozan Doğulu,6xLv41SHPrVVfvyGd1M7ut,2GirUCzXKr40uwERlCGuTm,130 BPM Moderato,2014-07-14,13,album,390114,"karadeniz pop, turkish pop",Ozan Doğulu,59,https://open.spotify.com/artist/6xLv41SHPrVVfvyGd1M7ut,0.00624,0.773,199965,0.631,False,4.58e-05,11,0.0394,-7.111,0,0.0802,94.002,4,1xaWw3lzkDTKhKWL7HwMod,Namus,3,0.552
3178,Ozan Doğulu,6xLv41SHPrVVfvyGd1M7ut,2GirUCzXKr40uwERlCGuTm,130 BPM Moderato,2014-07-14,13,album,390114,"karadeniz pop, turkish pop",Ozan Doğulu,59,https://open.spotify.com/artist/6xLv41SHPrVVfvyGd1M7ut,0.152,0.642,217897,0.735,False,0.0,8,0.375,-7.129,1,0.317,188.042,4,7mgnXkIUP975fJmattqv0Z,Meyhaneci,4,0.613
3179,Ozan Doğulu,6xLv41SHPrVVfvyGd1M7ut,2GirUCzXKr40uwERlCGuTm,130 BPM Moderato,2014-07-14,13,album,390114,"karadeniz pop, turkish pop",Ozan Doğulu,59,https://open.spotify.com/artist/6xLv41SHPrVVfvyGd1M7ut,0.0635,0.853,225735,0.644,False,6.03e-06,11,0.301,-9.154,0,0.169,126.029,4,591mCqY5lCqYVKLl4wE4wK,Büyük Yürürüm,5,0.879
3180,Ozan Doğulu,6xLv41SHPrVVfvyGd1M7ut,2GirUCzXKr40uwERlCGuTm,130 BPM Moderato,2014-07-14,13,album,390114,"karadeniz pop, turkish pop",Ozan Doğulu,59,https://open.spotify.com/artist/6xLv41SHPrVVfvyGd1M7ut,0.157,0.56,214425,0.618,False,0.0,7,0.248,-7.083,1,0.0397,149.708,4,0sxFSMhok4yrLEr6lrwPmG,Sözlerimi Geri Alamam,6,0.788
3181,Ozan Doğulu,6xLv41SHPrVVfvyGd1M7ut,2GirUCzXKr40uwERlCGuTm,130 BPM Moderato,2014-07-14,13,album,390114,"karadeniz pop, turkish pop",Ozan Doğulu,59,https://open.spotify.com/artist/6xLv41SHPrVVfvyGd1M7ut,0.144,0.805,257508,0.662,False,5.89e-06,5,0.0933,-8.078,0,0.0322,135.006,4,33Stl4fB9sQf9LKN71qaQw,Böyle Akşamlar,7,0.621
3182,Ozan Doğulu,6xLv41SHPrVVfvyGd1M7ut,2GirUCzXKr40uwERlCGuTm,130 BPM Moderato,2014-07-14,13,album,390114,"karadeniz pop, turkish pop",Ozan Doğulu,59,https://open.spotify.com/artist/6xLv41SHPrVVfvyGd1M7ut,0.31,0.736,278081,0.649,False,3.49e-06,1,0.344,-8.435,0,0.16,92.0,4,43iQKVk7LvoX5S96sG4eoQ,Hangisine Yanayım,8,0.795
3183,Ozan Doğulu,6xLv41SHPrVVfvyGd1M7ut,2GirUCzXKr40uwERlCGuTm,130 BPM Moderato,2014-07-14,13,album,390114,"karadeniz pop, turkish pop",Ozan Doğulu,59,https://open.spotify.com/artist/6xLv41SHPrVVfvyGd1M7ut,0.259,0.715,246146,0.655,False,0.013,1,0.0656,-7.569,1,0.0487,128.013,4,2j8ME82doHEEjxI7wzP1HH,Haram Geceler,9,0.71
