,Unnamed: 0,name,artist_id,genres,followers,popularity,spotify_url
914,958,Client Liaison,5TjlxSJvfrD5I2PWaEh4jZ,australian indie,60041,37,https://open.spotify.com/artist/5TjlxSJvfrD5I2PWaEh4jZ
915,959,Boo Seeka,1SFz3S9eSUTc49ysstadiO,"aussietronica, australian indie",80627,45,https://open.spotify.com/artist/1SFz3S9eSUTc49ysstadiO
916,960,OmarCameUp,5p9aalXlIMSGKmey78Ah5v,anime rap,11068,44,https://open.spotify.com/artist/5p9aalXlIMSGKmey78Ah5v
917,961,Shwabadi,7CCLirH6tIf750hgYn1Y4X,anime rap,63902,51,https://open.spotify.com/artist/7CCLirH6tIf750hgYn1Y4X
918,962,Connor Quest!,5tfUDXWoTlmDZldF5YxLFH,"anime drill, anime rap",36614,48,https://open.spotify.com/artist/5tfUDXWoTlmDZldF5YxLFH
919,963,Mix Williams,57nUwRGHVrqCqJZXnNUumO,anime rap,4469,43,https://open.spotify.com/artist/57nUwRGHVrqCqJZXnNUumO
920,964,McGwire,411VUMJLq5DVLoU7OaBwk7,anime rap,19156,49,https://open.spotify.com/artist/411VUMJLq5DVLoU7OaBwk7
921,965,DizzyEight,3qpVZqXttPUYEmt53UYDGV,anime rap,82881,54,https://open.spotify.com/artist/3qpVZqXttPUYEmt53UYDGV
922,966,PE$O PETE,5B6civtd7qkaJGy3W5Q4M9,anime rap,28004,47,https://open.spotify.com/artist/5B6civtd7qkaJGy3W5Q4M9
923,967,GameboyJones,1FDAJKaPzIzRHJrl3Smitm,anime rap,103801,49,https://open.spotify.com/artist/1FDAJKaPzIzRHJrl3Smitm
924,968,Breeton Boi,2Dr2lb79b7I1gj10FI6ljA,anime rap,34757,44,https://open.spotify.com/artist/2Dr2lb79b7I1gj10FI6ljA
925,969,Zach Boucher,4Q5AMYQRVkVB3GZxjSK5BS,anime rap,30916,41,https://open.spotify.com/artist/4Q5AMYQRVkVB3GZxjSK5BS
926,970,Fabvl,48bqPGhLPTuS8gKg3UTtf9,"anime rap, otacore",176773,57,https://open.spotify.com/artist/48bqPGhLPTuS8gKg3UTtf9
927,971,Zach B,3aWgkNNdnS6xPXW34Feysu,anime rap,19180,38,https://open.spotify.com/artist/3aWgkNNdnS6xPXW34Feysu
928,972,None Like Joshua,13rNJ8sWbjGYIUjqtHZvL2,anime rap,86133,47,https://open.spotify.com/artist/13rNJ8sWbjGYIUjqtHZvL2
929,973,Oricadia,1iOR91mXlbPn6CQW0XrMVy,"anime drill, anime rap",8972,46,https://open.spotify.com/artist/1iOR91mXlbPn6CQW0XrMVy
930,974,954mari,4B6My3qCkyAX7n3qzUZONc,anime rap,12430,40,https://open.spotify.com/artist/4B6My3qCkyAX7n3qzUZONc
931,975,Shao Dow,6DDdZ3Ezd3Sd2q5yf3z6vJ,"anime drill, anime rap",24374,44,https://open.spotify.com/artist/6DDdZ3Ezd3Sd2q5yf3z6vJ
932,976,Ham Sandwich,10IrmnIj8FmleJotGxwTRX,"anime drill, anime rap",33061,46,https://open.spotify.com/artist/10IrmnIj8FmleJotGxwTRX
933,977,Cam Steady,0v2ThByhPk4mutkJNv6mue,anime rap,39305,49,https://open.spotify.com/artist/0v2ThByhPk4mutkJNv6mue
934,978,Divide Music,50iN4QFD9Z9S1KAzDLvAju,anime rap,104453,55,https://open.spotify.com/artist/50iN4QFD9Z9S1KAzDLvAju
935,979,Johnald,1z9yUqEQzZ4I2JPKgiyI56,anime rap,11296,45,https://open.spotify.com/artist/1z9yUqEQzZ4I2JPKgiyI56
936,980,Nelson Y Sus Estrellas,5SRwYMyavJCNT2AdVMpPgi,"cumbia, musica popular colombiana, salsa",129482,41,https://open.spotify.com/artist/5SRwYMyavJCNT2AdVMpPgi
937,981,The Latin Brothers,2AiZXMqpVlCDnz3trZbWaK,"salsa, salsa colombiana",243591,54,https://open.spotify.com/artist/2AiZXMqpVlCDnz3trZbWaK
938,982,Joe Arroyo Y La Verdad,3W6IjoTFGlacw3Mxbn9BsE,,31992,5,https://open.spotify.com/artist/3W6IjoTFGlacw3Mxbn9BsE
939,983,Cuco Valoy,0RdKPjwSwfx6jqqdgkyGmE,salsa,213292,37,https://open.spotify.com/artist/0RdKPjwSwfx6jqqdgkyGmE
940,984,Gabino Pampini,6ATSWHl0DG8Qdy3YwbisJs,"combos nacionales, salsa",121676,41,https://open.spotify.com/artist/6ATSWHl0DG8Qdy3YwbisJs
941,985,Richie Ray & Bobby Cruz,56eTRCwZ13vVWAmrG0dMnq,"mambo, salsa",189611,39,https://open.spotify.com/artist/56eTRCwZ13vVWAmrG0dMnq
942,986,Joe Arroyo,7BFnoFhJjLWcsqmN3Hizqg,"salsa, salsa colombiana, tropical",875235,62,https://open.spotify.com/artist/7BFnoFhJjLWcsqmN3Hizqg
943,987,Los Hispanos,6zk8WqI12buD0B67tteQ5h,"classic colombian pop, cumbia, musica popular colombiana",134736,51,https://open.spotify.com/artist/6zk8WqI12buD0B67tteQ5h
944,988,Pastor Lopez Y Su Combo,1OaJc4r2SBZ7Iokg2Gkwde,"classic colombian pop, cumbia, musica popular colombiana, porro, tropical",139010,43,https://open.spotify.com/artist/1OaJc4r2SBZ7Iokg2Gkwde
945,989,Los Tupamaros,54gCRV0IGOEsK5iZFjdKXo,"classic colombian pop, cumbia, tropical",125989,43,https://open.spotify.com/artist/54gCRV0IGOEsK5iZFjdKXo
946,990,Richie Ray,1mX1TP27ndNVthqdB95bMf,"salsa, salsa international, salsa puertorriquena",84106,29,https://open.spotify.com/artist/1mX1TP27ndNVthqdB95bMf
947,991,Henry Fiol,3mnx8ehcNQEYMFSGXWOaVB,salsa,172602,42,https://open.spotify.com/artist/3mnx8ehcNQEYMFSGXWOaVB
948,992,Bobby Cruz,0JIMhbNg4VwToE3unSL3C4,"boogaloo, salsa",95389,46,https://open.spotify.com/artist/0JIMhbNg4VwToE3unSL3C4
949,993,Los 50 De Joselito,0FTkvpgQfrCz3ku0oSbrYU,"classic colombian pop, cumbia, musica popular colombiana, tropical",145078,44,https://open.spotify.com/artist/0FTkvpgQfrCz3ku0oSbrYU
950,994,Los Corraleros De Majagual,4gUlOT8yUtjFDWKlkEpLI4,"classic colombian pop, cumbia, folclor afrocolombiano, musica popular colombiana",118377,50,https://open.spotify.com/artist/4gUlOT8yUtjFDWKlkEpLI4
951,995,Rikarena,2Z0C8UvMoiixS0cRV8Urtr,"salsa, tropical, vallenato moderno",258838,50,https://open.spotify.com/artist/2Z0C8UvMoiixS0cRV8Urtr
952,996,Son De Cali,0QvQ1gLQme0zCO6riv6X2f,salsa,212150,45,https://open.spotify.com/artist/0QvQ1gLQme0zCO6riv6X2f
953,997,Andy Montañez,6RMWFexOHVj5ctezneQH5v,"salsa, salsa puertorriquena",875137,55,https://open.spotify.com/artist/6RMWFexOHVj5ctezneQH5v
954,998,Fania All Stars,1OdyhpUABf8avaZ9r8nI1u,"latin jazz, salsa",491048,46,https://open.spotify.com/artist/1OdyhpUABf8avaZ9r8nI1u
955,999,Cheo Feliciano,1Ypa8o8muvDcgOt1YYtcOC,"salsa, salsa puertorriquena",608357,49,https://open.spotify.com/artist/1Ypa8o8muvDcgOt1YYtcOC
956,1000,Jerome,4xcDVatLFh6qlcm41er3LV,"german house, hypertechno",70720,60,https://open.spotify.com/artist/4xcDVatLFh6qlcm41er3LV
957,1001,Harris & Ford,4FDj6mh458K7m9Txwyj2rt,"hypertechno, partyschlager",209037,66,https://open.spotify.com/artist/4FDj6mh458K7m9Txwyj2rt
958,1002,LePrince,6CVjs7KznQ47r8xZwPtZsO,,4421,46,https://open.spotify.com/artist/6CVjs7KznQ47r8xZwPtZsO
959,1003,DJ Gollum,1wNmJCRRNn8WpJrRSTKKqT,"german dance, hands up",67930,58,https://open.spotify.com/artist/1wNmJCRRNn8WpJrRSTKKqT
960,1004,Rob & Chris,4TpbEVsX4U0Cs9QhhI2JyG,hands up,27835,44,https://open.spotify.com/artist/4TpbEVsX4U0Cs9QhhI2JyG
961,1005,HBz,7I2JG3CcPawkeQPE7uypHJ,"hypertechno, melbourne bounce international",356091,68,https://open.spotify.com/artist/7I2JG3CcPawkeQPE7uypHJ
962,1006,LUNAX,7CLsFRcEkn0Amc9VlVOFwR,hypertechno,67598,63,https://open.spotify.com/artist/7CLsFRcEkn0Amc9VlVOFwR
963,1007,Anstandslos & Durchgeknallt,5R8zS6ofKclznKk3ffudoO,"german pop, partyschlager",123357,56,https://open.spotify.com/artist/5R8zS6ofKclznKk3ffudoO
964,1008,LIZOT,12A83CWwFiyXy90ScLWPIe,"big room, german dance, hypertechno, slap house",96156,66,https://open.spotify.com/artist/12A83CWwFiyXy90ScLWPIe
965,1009,NOISETIME,0oW7WNHDC1tqLU3urqLKbC,hypertechno,52425,54,https://open.spotify.com/artist/0oW7WNHDC1tqLU3urqLKbC
966,1010,AXMO,5QWt56OIzFSPRpD7VeRkbc,hypertechno,55890,63,https://open.spotify.com/artist/5QWt56OIzFSPRpD7VeRkbc
967,1011,VIZE,09agIJMxCD2k87ys9Al0f0,"german dance, slap house",211023,66,https://open.spotify.com/artist/09agIJMxCD2k87ys9Al0f0
968,1012,Neptunica,5dGsIOepO9ufQlXjW8KrPL,"german dance, hypertechno",55546,65,https://open.spotify.com/artist/5dGsIOepO9ufQlXjW8KrPL
969,1013,Talstrasse 3-5,3feOSXm5By7BCxuBwa2wbb,"german dance, tekk",43248,42,https://open.spotify.com/artist/3feOSXm5By7BCxuBwa2wbb
970,1014,Empyre One,7y7UhmnDydiweGCwrHsI22,hands up,18809,55,https://open.spotify.com/artist/7y7UhmnDydiweGCwrHsI22
971,1015,OBS,5pT9S3KV5SqnzKHpSYf3ko,pop house,38485,43,https://open.spotify.com/artist/5pT9S3KV5SqnzKHpSYf3ko
972,1016,Da Tweekaz,6UOk7DmvqlzWmo6gjhZvn6,"classic hardstyle, euphoric hardstyle",304596,62,https://open.spotify.com/artist/6UOk7DmvqlzWmo6gjhZvn6
973,1017,Darius & Finlay,1w67D3PakcxjYGt6xPnnke,"hands up, pop house",82806,54,https://open.spotify.com/artist/1w67D3PakcxjYGt6xPnnke
974,1018,Finger & Kadel,2W3QMj8bgNagVT9v9zktdM,german dance,32628,36,https://open.spotify.com/artist/2W3QMj8bgNagVT9v9zktdM
975,1019,Pazoo,6HU4BOe89xyKTjx5uPT3Gg,"hypertechno, partyschlager",20842,53,https://open.spotify.com/artist/6HU4BOe89xyKTjx5uPT3Gg
976,1020,Bill Evans Trio,3VEG6gxFIMfl4Cdog26avS,"bebop, contemporary post-bop, jazz, jazz trio",275786,52,https://open.spotify.com/artist/3VEG6gxFIMfl4Cdog26avS
977,1021,Bud Powell,570vCzcespB48HIQyTbDO6,"bebop, hard bop, jazz, jazz piano",112370,41,https://open.spotify.com/artist/570vCzcespB48HIQyTbDO6
978,1022,Oscar Peterson Trio,0ldU0QJm31y0d6f57R1G2A,"bebop, contemporary post-bop, jazz, jazz trio",194751,57,https://open.spotify.com/artist/0ldU0QJm31y0d6f57R1G2A
979,1023,McCoy Tyner,2EsmKkHsXK0WMNGOtIhbxr,"contemporary post-bop, hard bop, jazz, jazz piano",135331,48,https://open.spotify.com/artist/2EsmKkHsXK0WMNGOtIhbxr
980,1024,Oscar Peterson,6zkX5fhrSD4tdVOmimR9wB,"bebop, contemporary post-bop, jazz, jazz piano, stride, vocal jazz",284126,55,https://open.spotify.com/artist/6zkX5fhrSD4tdVOmimR9wB
981,1025,Art Tatum,3DtSOCXYU6o4EV0K1NgIKq,"bebop, contemporary post-bop, jazz, jazz piano, stride, vintage jazz",162576,44,https://open.spotify.com/artist/3DtSOCXYU6o4EV0K1NgIKq
982,1026,Jim Hall,5pMmqpG3HsoJ6EDDoXGXEr,"contemporary post-bop, cool jazz, jazz guitar",75980,47,https://open.spotify.com/artist/5pMmqpG3HsoJ6EDDoXGXEr
983,1027,Sonny Rollins,1VEzN9lxvG6KPR3QQGsebR,"bebop, contemporary post-bop, jazz, jazz saxophone",351186,49,https://open.spotify.com/artist/1VEzN9lxvG6KPR3QQGsebR
984,1028,Thelonious Monk,4PDpGtF16XpqvXxsrFwQnN,"bebop, contemporary post-bop, jazz, jazz piano, jazz trio",669985,51,https://open.spotify.com/artist/4PDpGtF16XpqvXxsrFwQnN
985,1029,Wayne Shorter,0ZqhrTXYPA9DZR527ZnFdO,"contemporary post-bop, jazz, jazz saxophone",229001,48,https://open.spotify.com/artist/0ZqhrTXYPA9DZR527ZnFdO
986,1030,Keith Jarrett,0F3Aew9DSd6fb6192K1K0Y,"bebop, contemporary jazz, contemporary post-bop, ecm-style jazz, jazz, jazz fusion, jazz piano",378977,52,https://open.spotify.com/artist/0F3Aew9DSd6fb6192K1K0Y
987,1031,Cannonball Adderley,5v74mT11KGJqadf9sLw4dA,"bebop, cool jazz, hard bop, jazz, jazz blues, soul jazz",214414,57,https://open.spotify.com/artist/5v74mT11KGJqadf9sLw4dA
988,1032,Chick Corea,5olDKSsFhhmwh8UCWwKtpq,"bebop, contemporary post-bop, ecm-style jazz, electric bass, jazz, jazz funk, jazz fusion, jazz piano",375327,50,https://open.spotify.com/artist/5olDKSsFhhmwh8UCWwKtpq
989,1033,Charlie Parker,4Ww5mwS7BWYjoZTUIrMHfC,"bebop, contemporary post-bop, cool jazz, jazz, jazz saxophone, vocal jazz",630668,52,https://open.spotify.com/artist/4Ww5mwS7BWYjoZTUIrMHfC
990,1034,Dexter Gordon,3NUsiT2JSyaWAnWaXxDzhQ,"bebop, jazz, jazz saxophone",213153,47,https://open.spotify.com/artist/3NUsiT2JSyaWAnWaXxDzhQ
991,1035,Miles Davis Quintet,71Ur25Abq58vksqJINpGdx,"bebop, contemporary post-bop, cool jazz, jazz",304049,50,https://open.spotify.com/artist/71Ur25Abq58vksqJINpGdx
992,1036,Wes Montgomery,03YhcM6fxypfwckPCQV8pQ,"hard bop, jazz, jazz guitar",279434,51,https://open.spotify.com/artist/03YhcM6fxypfwckPCQV8pQ
993,1037,Art Blakey & The Jazz Messengers,6ykfXAed2KOLOMI3R0TZdz,"bebop, hard bop, jazz, jazz drums",227754,47,https://open.spotify.com/artist/6ykfXAed2KOLOMI3R0TZdz
994,1038,Red Garland,35iymrFS4VnsKn35ebHKX9,"bebop, contemporary post-bop, hard bop, jazz, jazz piano",65048,51,https://open.spotify.com/artist/35iymrFS4VnsKn35ebHKX9
995,1039,Charles Mingus,1W8TbFzNS15VwsempfY12H,"avant-garde jazz, bebop, contemporary post-bop, cool jazz, electric bass, free jazz, hard bop, jazz, jazz double bass",474416,48,https://open.spotify.com/artist/1W8TbFzNS15VwsempfY12H
996,1040,Color Me Badd,1QtIfAa6y7w2JhxYJhYeUG,"boy band, contemporary r&b, new jack swing",537386,50,https://open.spotify.com/artist/1QtIfAa6y7w2JhxYJhYeUG
997,1041,Brownstone,6dQgkiJm1fRkcqKOvPzysr,"contemporary r&b, girl group, r&b",462781,51,https://open.spotify.com/artist/6dQgkiJm1fRkcqKOvPzysr
998,1042,Xscape,5z2cHsOmmmWcAPNG1oEhw0,"atl hip hop, contemporary r&b, girl group, hip pop, r&b, urban contemporary",1594410,51,https://open.spotify.com/artist/5z2cHsOmmmWcAPNG1oEhw0
999,1043,Total,1urjDGTd4iBze91Z1W1gu7,"contemporary r&b, hip pop, r&b",560807,54,https://open.spotify.com/artist/1urjDGTd4iBze91Z1W1gu7
1000,1044,SWV,2NmK5FyrQ18HOPXq1UBzqa,"contemporary r&b, girl group, hip pop, new jack swing, r&b, urban contemporary",1986234,62,https://open.spotify.com/artist/2NmK5FyrQ18HOPXq1UBzqa
1001,1045,Deborah Cox,601893mmW5hl1FBOykWZHG,"canadian pop, contemporary r&b, r&b, urban contemporary, vocal house",874064,50,https://open.spotify.com/artist/601893mmW5hl1FBOykWZHG
1002,1046,Shanice,0Ttph0pOZiPNTD3y2wUUb6,"contemporary r&b, new jack swing, urban contemporary",315254,47,https://open.spotify.com/artist/0Ttph0pOZiPNTD3y2wUUb6
1003,1047,Bell Biv DeVoe,2zFZiWQJFFshzojycnXoTL,"boy band, contemporary r&b, new jack swing, r&b, urban contemporary",1088756,57,https://open.spotify.com/artist/2zFZiWQJFFshzojycnXoTL
1004,1048,Tony! Toni! Toné!,7vWlb4pM85jCHvV771qZZW,"contemporary r&b, new jack swing, r&b, urban contemporary",1057143,55,https://open.spotify.com/artist/7vWlb4pM85jCHvV771qZZW
